species,X1...2,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52
Cyrtochilum halteratum,161193,52,14,12,12,5.528,5.199,-74.842,4.461,1,16.327713509400688,8.447198112805683,91.47035896364639,26.43398544599829,21.89074993133545,11.196125030517578,9.688124656677246,16.120937426884968,15.781937678654987,16.94360415140788,15.70493761698405,2223.5,291,71,41.60684043220756,769,271,623.5,689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Anathallis minutalis,0,8,2,2,2,19.743,0.368,-102.507,1.461,1,16.245724012454353,15.231656293074291,71.42879196623385,229.58875071982447,26.158374786376953,4.8429999351501465,21.315374851226807,17.91981259981791,15.722145875295002,18.699000040690105,13.09847907225291,961,215,7,102.28163419303141,585,24.5,318,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.5,0,1,1,1,1,1
Cyrtopodium brandonianum,2621481,104,26,24,24,17.989,15.949,-50.061,23.106,0,21.17729695638021,11.318302234013874,67.75572692562255,166.76666750512095,30.240750312805176,12.426875114440918,16.54775047302246,23.08872961997986,19.08283336957296,24.19099998474121,18.77633341153463,1416.5,189.5,21,60.05794145137996,543.5,87.5,405,105,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,31.5,1,1,1,1,1,1
Cyrtorchis glaucifolia,0,8,2,2,2,15.064,0.124,39.066,0.44,0,24.04306777318319,12.709843953450521,64.9414558332668,213.62342914988284,33.3380012512207,13.766250133514404,19.5717511177063,25.50652058919271,21.960583527882896,26.223979314168293,21.01964608828227,1105,251,6,103.98799102290296,684,26,277,35.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,1,1,1,1
Dactylorhiza baumanniana,16572,84,29,9,12,40.279,1.776,21.285,1.341,1,8.13960423755149,10.397791809091965,36.09623660389553,661.6466332798932,21.353500366210938,-7.0954999923706055,28.685999393463135,5.38908343265454,16.248291810353596,16.248291810353596,0.36704174677530926,879,108,43,30.829146638652393,305,130,131,243,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20,1,1,1,1,1,1
Dactylorhiza cordigera,208071,124,39,23,24,41.509,5.217,22.433,3.904,1,8.13960423755149,10.182833363612493,35.203592446887605,687.6150074201938,21.353500366210938,-7.1570000648498535,28.805750370025635,7.309458434581757,16.248291810353596,16.256249745686848,0.36704174677530926,709,87,40,22.982847615424106,242,131,133,179,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,26,1,1,1,1,1,1
Dactylorhiza euxina,126819,200,53,29,38,43.066,2.395,42.58,4.965,1,2.7734896490971246,7.985770918428898,29.21257717997094,720.4875909914682,15.636750221252441,-11.84850025177002,27.404749870300293,5.155666659275691,-6.6074166893959045,11.665083249409994,-6.6074166893959045,1151,131,67,23.737670894275535,375,215,309,215,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,26,1,1,1,1,1,1
Dactylorhiza foliosa,198,40,24,2,5,32.748,0.044,-16.991,0.258,1,14.837549646695456,5.392907063166301,42.547586400377256,269.6846474174006,21.277679443359375,8.602678298950195,12.67500114440918,13.132192452748617,17.720089594523113,18.480456511179607,11.874107042948404,737,114,7,60.490727716066225,315,33,74,259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,1,1,1,1,1,1
Dactylorhiza kalopissii,16408,52,23,6,7,40.16,1.468,21.623,2.318,1,9.52640621115764,10.636041457454363,36.69656732295406,672.3070956437317,23.008249282836914,-5.988749980926514,28.996999263763428,6.4985417028268175,17.91358296076457,17.91358296076457,1.6352916459242504,893,111,38,34.666816369615745,314,116,120,259,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34,1,1,1,1,1,1
Dactylorhiza lapponica,1443486,988,277,108,162,52.41,19.955,11.37,7.015,1,6.057520800580581,7.856437504291534,31.184966656077027,659.4947953216717,18.506750106811523,-7.002749919891357,25.724499225616455,13.958874781926474,-0.5627500216166178,13.958874781926474,-1.64145827293396,1300,167,67,30.508627742220035,476,217,475,231,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,28,1,1,1,1,1,1
Dactylorhiza urvilleana,329075,168,49,28,30,42.373,4.141,43.113,7.102,1,4.866531258293738,8.570021023352941,29.934094720235738,754.4994848679117,19.21150016784668,-11.84850025177002,28.411749839782715,7.709625085194905,-4.614125120143096,14.392292022705078,-5.075250146910548,1046,125,63,28.501690204837402,345,205,277,205,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,32,1,1,1,1,1,1
Dendrobium aberrans,36534,12,3,3,3,8.674,3.094,148.333,4.816,0,21.524937391281128,9.31820821762085,77.2093872446642,80.32603839785982,27.30900001525879,15.240249633789063,12.068750381469727,22.366583188374836,20.97066656748454,22.366583188374836,20.399166742960613,2511,285,157,19.70164569062525,806,517,785,524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,1,1,1,1,1,1
Dendrobium alexandrae,0,4,1,1,1,10,0,151.217,0,0,24.44454018274943,6.315435409545898,71.20825601970971,75.38083136096611,28.70295524597168,19.8339900970459,8.868965148925781,23.717569986979168,25.00032838185628,25.252380688985188,23.448850631713867,3628,490,207,24.75276527023929,1182,705,811,1167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,1,1,1
Dendrobium aloifolium,6868586,212,54,49,50,3.009,19.637,107.737,18.719,1,26.853756427764893,8.407805681228638,82.48814530196107,47.131886246412584,31.551182746887207,21.683000564575195,10.197964668273926,26.41224733988444,26.828368504842125,27.440440336863198,26.079720179239906,2644,373.5,111.5,37.5362858419779,1010,381.5,605.5,706.5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,28,1,1,1,1,1,1
Ancistrochilus thomsonianus,62435,36,10,6,6,2.516,6.041,9.865,2.521,1,23.689998030662537,7.509364565213521,73.16493038247401,95.37764617247669,28.64285182952881,18.51787567138672,10.541749000549316,23.057499885559082,23.684583346048992,24.596483071645103,22.448865254720054,2539,405.5,26,66.41085825891861,1112.5,126.5,499.5,838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,1,1,1,1
Dendrobium amphigenyum,179582,28,7,7,7,5.43,5.416,143.801,7.659,0,17.490333358446758,12.003375053405762,88.29743791567708,46.03294701094312,24.060749053955078,10.579000473022461,13.481748580932617,17.85754172007243,16.947083314259846,17.880791823069256,16.947083314259846,2684,311,135,29.869409698266697,901,406,802,553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Dendrobium aphyllum,2805003,124,31,30,30,21.728,14.021,98.173,16.304,1,19.108000069856644,8.828479448954264,44.63314040754334,379.6447561423429,28.610750198364258,8.859624862670898,18.884250164031982,23.73456255594889,15.234000047047934,23.73456255594889,13.960687637329102,1443.5,304.5,9.5,87.89632655506031,841,44.5,729,55.5,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,33,1,1,1,1,1,1
Dendrobium archipelagense,0,4,1,1,1,4.6,0,152.9,0,0,23.764593760172527,8.024396260579428,84.60760744776884,43.36755303108768,28.33049964904785,18.846250534057617,9.484249114990234,23.301416714986164,23.896541913350422,24.189666748046875,23.228583653767902,2521,310,161,20.229343957231716,800,548,605,777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,1,1,1,1
Dendrobium armeniacum,0,4,1,1,1,5.267,0,143.017,0,0,18.654874960581463,11.22612476348877,89.51895892116508,38.02981766645633,24.76824951171875,12.227749824523926,12.540499687194824,19.029750029246014,18.177708466847736,19.03499984741211,18.177708466847736,3016,330,175,17.16020618700955,863,576,840,576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1,1,1,1
Dendrobium atroviolaceum,16542,16,4,3,3,9.88,4.067,151.52,5.474,0,26.019005497296654,5.613319635391235,67.86661494887801,70.47285898841702,30.353798866271973,21.87178611755371,8.412192344665527,25.982155323028564,26.26599677403768,26.729490439097084,25.10394255320231,3045.5,319.5,179,16.489171839276832,892,657.5,730.5,689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,1,1,1,1,1
Dendrobium bensoniae,0,8,2,2,2,21.702,0.59,95.206,2.203,1,19.852791607379913,8.222708264986673,48.44248286174957,314.102894759258,26.959874153137207,9.980124950408936,16.97974920272827,21.62493737538656,17.050541718800865,22.738104025522865,15.272041718165081,1625,319.5,3.5,90.0041015658827,815.5,17.5,481,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,1,1,1,1,1
Dendrobium brevicaule,190365,168,44,31,36,6.298,4.641,144.145,10.357,0,14.770078162352243,12.179520606994629,89.94293304826843,45.01374312584971,21.068249702453613,8.605374813079834,13.52375078201294,14.85558334986369,14.627625068028767,15.253562609354654,14.341749827067057,2747,336.5,120,32.307915710178776,950.5,383,796,690,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,1,1,1
Dendrobium bulbophylloides,348747,24,6,6,6,5.933,5.68,144.056,10.416,0,18.402963598569237,11.065812468528748,87.01393712624363,55.51396247616145,25.149250030517578,11.16462516784668,12.853375434875488,18.931458473205566,17.572104295094807,18.947791814804077,17.572104295094807,2597.5,303.5,128,28.98052733882796,865.5,396,733,398.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Ancistrorhynchus crystalensis,37912,28,8,3,5,0.88,1.738,9.935,1.95,1,24.931283354759216,7.386833031972249,69.82511612657251,109.66555436307738,29.508749961853027,19.385000228881836,10.630498886108398,24.8342916170756,23.684583346048992,25.93595472971598,23.62777916590373,2411,418,7,67.85466924279132,1045,66,768,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,1,1
Ancistrorhynchus laxiflorus,17950,28,9,6,6,7.888,2.019,36.717,1.927,0,22.281135241190594,10.203645944595337,65.93893946376808,174.4336444443133,29.37874984741211,14.365249633789063,15.477250099182129,23.605833053588867,20.179833094278973,23.960707982381184,20.097833156585693,1391,282,8,92.50130284982795,743,31,475,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,1,1
Dendrobium cochliodes,271535,16,4,4,4,5.645,6.627,144.102,10.331,0,22.455863316853844,8.727296511332195,83.53228050934509,40.890083860959884,27.71583080291748,16.726798057556152,10.637407302856445,22.48977073033651,22.606936295827232,23.065567811330162,21.605645656585693,2741.5,307.5,172.5,20.12617867369769,876,556.5,745,564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,1,1,1,1,1,1
Ancistrorhynchus parviflorus,0,4,1,1,1,5.1,0,38.633,0,0,22.396396001180012,9.859916687011719,68.32218681284188,161.98188841581384,29.589250564575195,15.157750129699707,14.431500434875488,23.178625106811523,20.402042071024578,24.311583518981934,20.35420831044515,1287,239,55,59.06611455592243,584,172,243,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1,1,1,1
Dendrobium crassilabium,0,4,1,1,1,7.129,0,143.612,0,0,23.681843558947246,11.79856276512146,78.70430676415337,90.53638788808989,30.715749740600586,15.724749565124512,14.991000175476074,22.82345787684123,24.26045831044515,24.577874819437664,22.445457935333252,4485,433,291,10.401727276037883,1231,987,1003,1177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1
Dendrobium crispilinguum,10823,24,6,5,6,6.261,0.887,145.719,1.958,0,18.92184893290202,12.272770682970684,87.44306185554547,48.45122290247535,25.685500144958496,11.679375171661377,13.510624885559082,19.382770856221516,18.227458318074543,19.394749959309895,18.227458318074543,2345,282,107,33.24519322558773,794,339.5,764,386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,1,1,1,1
Ancistrorhynchus refractus,203,16,5,3,3,4.92,0.553,38.543,0.307,0,22.396396001180012,9.859916687011719,68.32218681284188,161.98188841581384,29.589250564575195,15.157750129699707,14.431500434875488,23.178625106811523,20.402042071024578,24.311583518981934,20.35420831044515,1287,239,55,59.06611455592243,584,172,243,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Dendrobium cruttwellii,60869,36,9,9,9,7.331,3.243,146.528,3.227,0,16.89593744277954,11.822499910990397,87.72421393721025,54.81363844328996,23.419750213623047,10.272250175476074,13.186999320983887,17.323166688283283,16.43716637293498,17.403708457946777,16.43716637293498,2582,316,116,32.4164387162917,936,373,817,382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Dendrobium cuthbertsonii,807001,160,41,34,37,4.879,6.865,141.739,14.268,0,18.531583468119305,11.545125087102255,86.92374696473424,43.91401016914584,25.046749114990234,12.052499771118164,13.019499778747559,18.84666681289673,18.283666769663494,19.054916699727375,17.902541637420654,2852,319,150,23.768269775869324,909,485,839,667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Dendrobium cyanocentrum,152878,32,8,6,7,4.933,3.684,141.574,5.995,0,22.59620819489161,10.836864431699118,85.0891637896736,48.396400816568274,28.688249588012695,16.347750186920166,13.592124462127686,22.789541403452557,22.111041625340782,22.893041451772053,22.106374899546303,3360,374.5,208.5,16.86736758954389,1023.5,676,869.5,858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,1,1,1
Ancistrorhynchus serratus,12162,44,14,9,9,5.179,2.358,9.764,1.283,1,22.79687503973643,8.575145721435547,72.0388347432825,107.93152246534706,28.597000122070313,16.823225021362305,11.454999923706055,21.19000005722046,23.726125081380207,24.36145846048991,21.19000005722046,2612,401,18,69.32028737412348,1124,98,338,1088.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Dendrobium dekockii,229014,140,38,28,30,6.047,4.409,144.078,9.025,0,16.337708314259846,12.179520606994629,90.0602266583751,42.78408187071723,22.83162498474121,9.714249610900879,13.52375078201294,16.535645961761475,15.913916826248169,16.863458395004272,15.792250235875446,2581,321.5,116,33.475563901871,912,368,788,690,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
