Liparis ambohimangana	0.49			8.96							46.04	48.13						0.03								0.05	6.65			24.51						34.2					8.16		10.7		14.69						13.44					41.07				3.87					26.05	48.51	35.59																20.46																	48.39
Angraecum coutrixii					29.23					1.1	9.94							28.51						12.12		47.58				9.67	37.23																					5.56		0.62	48.21									38.66						39.33													20.14						38.41	38.11		22.67		25.29					0.78	
Angraecum cribbianum	7.29	18.14	33.23	17.04	10.32	26.89	32.55	6.62		10.43	29.8	18.7		24.0	48.41	3.79	28.87	6.53	20.03		4.01	1.14			0.9	26.04	5.91	44.84	43.93	20.08	41.81	46.9	45.15	2.64	12.62	23.33	21.97	0.73	7.71	17.65		48.21	2.41		39.25	31.28	10.11	1.67	2.12		20.85	7.98	45.29	14.1	7.61	44.28	7.52	43.03	36.38	11.04	5.51	33.49	13.87	21.69	6.22	14.16	49.09			7.47	15.31	8.66	43.23		1.37	10.74	5.32	7.89	4.39	24.81	36.57			25.8	28.83	8.35		6.62		15.13	16.87	48.93	47.7	34.13	9.11				0.59	14.28
Disa bodkinii																																																																																																				
Disa chimanimaniensis																																																																																																37.78				
Angraecum curvipes				43.58		4.44	23.38	33.08							10.89					39.17	47.31					31.62														39.92			15.8	9.48				26.77			43.36			10.96	29.27		18.23			45.65				49.69		29.73		6.03	27.29				30.25		21.05					4.0		10.58							12.26					20.05				14.25		
Disa erubescens																																																																																																				
Disa extinctoria						31.55																																			40.57							22.27	40.37	25.62	46.52																				44.4																													
Angraecum danguyanum																			41.32			22.5															24.76								26.88					25.98																																																		29.55
Angraecum dendrobiopsis																																					18.96									24.15												48.02												36.12												25.58															1.06			46.17
Angraecum distichum																																																												23.29																																								
Angraecum doratophyllum		46.44				41.12			11.53																					15.31		40.16			32.31			39.05			10.09		38.59			24.91	37.48		28.4	34.53														32.9				39.53				32.55			41.26			34.82		31.86		47.28					31.8				42.5							24.31		
Disa thodei																																																																																																				
Disa walleri																																																				42.34																																																
Disperis aphylla																							14.07																					38.55				46.36											35.0									37.71							26.59				10.49					40.67				9.31												
Disperis bosseri		3.39	4.41		4.9	19.63		15.69	15.75		21.23			33.69	17.92	3.96	6.11	19.0	3.0	24.74	24.88	25.65	8.02	4.05	14.83	0.46		27.14	30.96	18.46	7.15	14.1		22.64	13.17			45.29	19.98	33.9	30.02	9.83	16.67	15.33	28.27	3.01		25.48	6.12	12.5	5.05	7.97				9.3	13.13	29.7	17.28	38.0	42.48	11.39		20.31		5.24		39.28	15.59	12.01	13.4	46.06	25.97			25.65	12.73	3.35		10.36	21.83			3.39	47.62		30.37	4.48	16.38	19.47	23.48	11.1	3.09	2.97	19.03			15.42	17.47	
Disperis ciliata	29.35	6.33		6.16	22.82	16.95	18.59	12.07	5.38	18.45	4.55	18.8	12.6	35.84	5.42		14.21		7.04	24.8	4.38	19.09	21.18	7.13	47.1		46.74	15.99	40.5		7.57	11.94	25.64	1.31		1.05	0.07		3.82	0.2		5.48		3.46	14.45	44.87			4.39	7.81	13.82	16.95		47.42	33.72	0.75	19.5	9.77	20.5	12.22	12.58	37.37	19.07	1.25		6.12		14.78	45.18	14.0	5.05	15.46	12.55	8.41	13.69	25.33	20.36	6.67	48.8	0.12	15.2		12.35	9.93	5.49	4.19	9.43	2.29	12.04		35.03	25.8	19.99	18.13	35.45	17.11	4.31	19.12	47.12	18.75
Angraecum egertonii								30.65							36.24											37.91																																																				49.24																						45.29
Disperis egregia	11.88	0.81	1.9		42.54	4.29	2.5	14.55	15.35	30.32	4.44	36.83	13.42			0.26	20.75	24.61	7.36	33.04	1.44	6.62	9.23	36.66		3.67			32.03	31.29	7.08	17.07			16.65	13.18	4.71	7.38	19.33	3.85	16.55	46.51	0.31		37.13		30.02	16.32	4.52	23.7	25.57			30.25	12.81			15.27	38.74	15.35	26.58	38.81	32.83	5.19	25.74		23.54	10.63	22.8		32.08	44.58	21.4		1.85	16.41		6.39	7.14	9.33	20.34	14.72		37.95	37.18	17.44	1.59	18.44	42.22	14.58	16.37	27.11	0.84				45.8	5.68	12.21	
Disperis elaphoceras																																																																																																				
Disperis erucifera						44.9																33.25		45.36											48.77									1.95						5.77			2.98	48.67												7.57											16.91											16.07	36.5										43.85	
Disperis kamerunensis				22.58	5.18				13.29	11.13			33.72							15.75				25.38		7.15						25.63	4.92									18.76																27.99		15.04			1.67			19.62			17.32			14.1		1.98		45.16	2.56																			24.71				
Disperis kerstenii		45.1					32.82		5.28			42.28		47.56	15.07	16.61		35.01	8.08							22.81							27.97			27.62		11.19			20.49	8.5												42.19					42.6		31.2						40.49		33.41		32.43				39.56		27.22											7.23					13.78							
Disperis lanceolata		29.08				1.02	47.24								29.92																	44.7									21.62				3.3							34.04		8.45													24.19		31.19				5.76						31.44					7.15											5.0		1.7		26.09	
Disperis majungensis					36.11																		2.0						17.14	18.99		46.64			42.39	34.4	33.79	41.86			25.86		47.14	14.66						2.97	24.19		29.59					16.89		25.53			24.71			22.4													43.74	39.6	26.27	26.43		32.15	3.25			41.3				34.5						5.44	47.96	
Disperis masoalensis					3.67						41.02									9.93									40.81		45.91			43.08						29.27		5.35		16.95					17.82		12.13	3.55									17.06					49.44		36.57		10.37					14.15									37.36		28.77						3.24		10.2					32.99	
Disperis mildbraedii		5.62												22.22														45.41																					17.67							42.5				48.93		44.2			31.51		43.86																																	
Disperis nitida				38.63						32.4																		45.38		14.75	1.19											40.89	40.03		0.29				23.61	48.35							15.18	33.83	0.96		16.88							26.6							32.91						6.08				1.63					18.02	44.34			43.07						
Diuris byronensis	34.37	9.5	3.13	31.71	48.17			3.54	29.66	11.94	2.94	25.34	30.41	12.28	8.46	27.46	36.75	4.12	17.13	29.23		19.3	20.08		0.65	24.7		0.67		17.85		16.79	14.66	2.13	1.03	30.53	4.16		21.1	18.07	32.69	2.9	18.52	8.08	10.5	28.57	4.56			1.51	27.3	7.28	29.25		3.88	34.59			14.08	12.66	8.78	9.9	6.2		15.33				38.13	0.45	18.08	47.5	2.66	9.81	21.93	30.08	8.22	16.93	10.26	5.78	20.84	13.71	3.19			48.34	30.68			9.42	21.71			4.67	14.71	31.66	11.29	2.47	0.1	25.92
Angraecum gabonense																																																																																																				
Angraecum humbertii				10.69								10.46	25.91						5.17												36.34						24.06							11.55		8.82			25.86		31.16					8.32		24.87			41.46											23.55					29.8											2.78				26.85						17.45		
Angraecum humblotianum			2.19			8.41			22.79	49.48				26.19			28.29						1.1	26.88		18.95	3.56						3.35						4.62			14.82	23.8							35.22				38.41		14.72					28.72		1.23	37.93						47.74		46.06						37.2			29.28	27.54	32.59		31.5									34.35						
Dracula ripleyana										20.21																								32.89																									15.63									31.35	47.69																															
Dryadella minuscula																																												4.62																																																								
Angraecum mahavavense	1.43	1.37	28.19	47.56	4.2	41.72	10.4			8.61	7.07			21.74	35.36	25.03	6.7	5.08	24.79	43.13	28.1	26.27	22.69	5.21		19.6	26.37	2.58	25.64	29.49	43.42		26.39		6.16	0.79		46.23	10.22		8.36	5.26	29.61		12.18		20.64	6.46	6.13			7.06	2.63	36.52	18.31	13.91	7.92	33.56		17.75	21.55		4.04	3.27		10.38	9.94	20.53	25.02	22.07	2.59	1.36	9.56	15.58	8.06	15.16		14.75			15.98	0.47	42.78	17.05	20.36	16.42	12.6	27.16		6.55	23.25	22.82	14.44	21.34		6.47	44.92	8.29		
Elleanthus oliganthus																																																																																																				
Angraecum moratii		4.58	22.29				5.97			10.18											45.59		25.79			28.13	14.44	31.76							10.57					48.98					29.67			7.33	8.62			43.19		16.73		45.57			13.32	26.15	21.91	45.1		43.83			38.87		46.33					28.6						23.27	34.83	17.64				21.32		23.82				19.86		1.42			31.82	48.28		
Encyclia kingsii	15.8	2.31	36.36	20.3	2.71	13.31	0.41	2.59		4.65		45.97		31.65	1.82	12.36	10.18	43.29	30.53	19.7	13.36	5.04		0.03		45.78	14.38	21.85	28.88	16.75	8.28	8.31	21.34	37.46	28.93		44.6	15.87		42.89	7.97	6.82	24.95	10.47	4.7		5.97	19.31	5.27	4.68				0.18	12.41			0.68	8.05	1.43	0.74	14.12	49.4	14.8	27.56	18.17	10.37	14.48	11.8	44.94	20.09	2.31	20.88		4.75	39.66	3.77	46.12	33.02			0.61		21.92	38.66	21.4	40.15	2.25	13.65	47.38	9.51	20.33	24.83	15.9	2.73	30.04	16.93		42.1	
Encyclia osmantha																																																																																									39.42						32.46					
Angraecum obesum						20.1	39.53				27.33			6.5									15.78			26.51	15.96							21.46				11.61			12.03		9.77							8.32				37.28																	3.62	9.72		39.15	0.1	15.31		47.13	48.76										42.05		7.34									
Encyclia phoenicea																										12.09																																																																										
Encyclia spatella																27.5																																																															34.61																					
Angraecum penzigianum																																																		26.52	21.75																																											46.7						
Epidendrum anthoceros																																																																													40.44																							
Angraecum perhumile	9.59	1.13		47.86	2.35	13.17	1.39	18.72	23.85	8.63	6.54	28.13	1.72	11.22	19.79	18.39		33.89	5.32	0.41	13.95		28.23	19.11		6.04	0.0		15.94	10.06	4.99	9.16	16.68	8.78	10.85	24.76	32.0	8.36	14.36	23.18		27.32	40.63	0.06	48.05	4.14	18.38		4.94		32.22	13.54	10.24		7.02	9.75		6.78	1.06	28.49	22.53	9.22	21.96	15.62	20.76	17.13	40.31	12.68	26.8	15.72	18.58	2.16			13.31			31.02	14.33	30.9	3.34	29.51	16.37	13.06	22.8	22.09	27.05		6.12	38.17		40.25		47.52	10.11	46.57		9.87	7.58	30.54
